id,all__level,all__shape,all__raw,all__quantile,all__acf,all__spectrum
DCLP5/5,0.407781124497992,0.2861194779116466,0.3065512048192771,0.37725903614457834,0.4604417670682731,0.3694528112449799
DCLP5/50,0.3249497991967871,0.3493975903614458,0.40926204819277107,0.3068775100401606,0.4232429718875502,0.3356425702811245
DCLP5/51,0.30138052208835336,0.29254518072289154,0.3917921686746988,0.2369979919678715,0.3345381526104418,0.22392068273092372
DCLP5/52,0.11644076305220884,0.3108433734939759,0.20434236947791165,0.08255522088353413,0.47269076305220886,0.13734939759036144
DCLP5/53,0.309789156626506,0.30916164658634543,0.3228915662650602,0.26109437751004017,0.38431224899598393,0.227535140562249
DCLP5/54,0.29545682730923695,0.3759036144578313,0.35025100401606424,0.291214859437751,0.37120983935742974,0.33391064257028114
DCLP5/55,0.3738704819277109,0.4527861445783133,0.31202309236947795,0.33940763052208833,0.5108433734939759,0.46244979919678714
DCLP5/56,0.37437248995983935,0.3294176706827309,0.3483433734939759,0.3425953815261044,0.3501004016064257,0.29944779116465864
DCLP5/57,0.24515562248995987,0.11734437751004016,0.1522339357429719,0.20825803212851404,0.3325803212851406,0.2167168674698795
DCLP5/58,0.32976907630522084,0.39053714859437755,0.3534387550200803,0.27306726907630524,0.4846636546184739,0.309613453815261
DCLP5/59,0.2720883534136546,0.4156877510040161,0.2579317269076305,0.2667419678714859,0.4374497991967871,0.25971385542168673
DCLP5/6,0.3182479919678715,0.3631777108433735,0.41367971887550203,0.2528363453815261,0.4678463855421687,0.2579066265060241
DCLP5/60,0.31608935742971883,0.33275602409638555,0.32720883534136547,0.35180722891566263,0.4293925702811245,0.3318022088353414
DCLP5/61,0.2944779116465863,0.35348895582329315,0.27437248995983937,0.2764056224899598,0.40401606425702813,0.3111696787148594
DCLP5/62,0.3157881526104418,0.295933734939759,0.3224899598393574,0.24701305220883535,0.5204317269076305,0.2534136546184739
DCLP5/63,0.3331074297188755,0.5546184738955823,0.6257279116465864,0.23059738955823292,0.5061746987951807,0.22718373493975902
DCLP5/64,0.26460843373493975,0.3555220883534137,0.21227409638554215,0.25735441767068273,0.3789909638554217,0.3654116465863454
DCLP5/65,0.44605923694779115,0.4684738955823293,0.4062751004016064,0.2852660642570281,0.4205070281124498,0.3643574297188755
DCLP5/66,0.3485692771084337,0.4415411646586345,0.4879769076305221,0.32419678714859435,0.46654116465863454,0.2355421686746988
DCLP5/67,0.40978915662650606,0.22080823293172694,0.22397088353413655,0.35589859437751004,0.27936746987951805,0.3074799196787149
DCLP5/68,0.3048443775100402,0.37730923694779117,0.4010291164658634,0.3485943775100402,0.5600903614457831,0.2911897590361446
DCLP5/69,0.40115461847389555,0.3566516064257028,0.3276857429718875,0.37487449799196787,0.3321285140562249,0.4245983935742972
DCLP5/7,0.29445281124497996,0.267570281124498,0.37120983935742974,0.312324297188755,0.34668674698795177,0.2317520080321285
DCLP5/70,0.37143574297188753,0.4411395582329317,0.4788152610441767,0.2295682730923695,0.5098393574297189,0.3317269076305221
DCLP5/71,0.28862951807228915,0.26817269076305217,0.23333333333333334,0.3561495983935743,0.47141064257028115,0.2464106425702811
